timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/22 12:47:13.133, 13831 MiB, 2113 MiB, 23 %
2026/05/22 12:47:14.133, 13927 MiB, 2017 MiB, 2 %
2026/05/22 12:47:15.134, 14087 MiB, 1857 MiB, 0 %
2026/05/22 12:47:16.134, 14087 MiB, 1857 MiB, 0 %
2026/05/22 12:47:17.134, 14087 MiB, 1857 MiB, 4 %
2026/05/22 12:47:18.134, 12743 MiB, 3201 MiB, 4 %
2026/05/22 12:47:19.134, 12743 MiB, 3201 MiB, 3 %
2026/05/22 12:47:20.134, 12711 MiB, 3233 MiB, 34 %
2026/05/22 12:47:21.135, 12711 MiB, 3233 MiB, 100 %
2026/05/22 12:47:22.135, 12775 MiB, 3169 MiB, 3 %
2026/05/22 12:47:23.135, 12743 MiB, 3201 MiB, 49 %
2026/05/22 12:47:24.135, 12711 MiB, 3233 MiB, 35 %
2026/05/22 12:47:25.135, 4615 MiB, 11329 MiB, 31 %
